cut_index,force_x_min,force_x_mean,force_x_std,force_x_kurtosis,force_x_spectral_kurtosis,force_y_max,force_y_std,force_y_spectral_kurtosis,force_y_spectral_skewness,force_z_max,force_z_min,force_z_std,force_z_skewness,force_z_kurtosis,acc_x_spectral_centroid,acc_x_spectral_kurtosis,acc_x_wavelet_energy_3000.0Hz,acc_x_wavelet_energy_1500.0Hz,acc_y_std,acc_y_rms,acc_y_spectral_centroid,acc_y_spectral_skewness,acc_y_wavelet_energy_3000.0Hz,acc_y_wavelet_energy_375.0Hz,acc_z_std,acc_z_rms,acc_z_spectral_kurtosis,acc_z_spectral_skewness,acc_z_wavelet_energy_3000.0Hz,acc_z_wavelet_energy_1500.0Hz,force_x_mean_lag-1,force_x_std_lag-1,force_y_std_lag-1,acc_x_std_lag-1,acc_y_std_lag-1,acc_z_std_lag-1
308,-76.962,18.705632094365164,49.182113207263015,-0.9579499703631672,9.668378498229046,74.268,18.48747983844287,3.1067459274088383,0.8707149706031712,76.07,-42.151,31.02455578711341,0.2560749564014404,-1.214912425857462,3050.2604838428147,2.243870098233722,0.1854558577175181,0.1913579783990564,0.1919536804037337,0.1919620309365059,3148.930193104979,-0.034424375350318,0.1562840332290446,0.309173422215871,0.1940546800763102,0.1940650318296586,2.0438674563801267,-0.3573756429840723,0.1474465603915646,0.1987393345726739,19.49903534626188,50.11466179353418,18.83883849115964,0.2033742960692293,0.1946482395790779,0.1980165896669928
309,-76.473,16.972762685062015,47.46829750690407,-0.7959991595350586,10.472995135491738,104.89,22.87798342935113,4.659621401398267,1.40211028832438,77.381,-43.701,29.79175163638721,0.3518783109946918,-1.0362587877848406,2963.7088850279324,2.1501684978930533,0.1749840509847727,0.1812673107901893,0.1844749929994963,0.1844910518375907,3068.6691587706687,-0.0038842574172562,0.1494211350911216,0.2972277102780291,0.1846995765922764,0.1847210127588901,1.9839514519125556,-0.3307299494609121,0.1391186583245798,0.1871358854767705,18.705632094365164,49.182113207263015,18.48747983844287,0.2014203194264578,0.1919536804037337,0.1940546800763102
310,-76.602,19.46646237155084,50.27390385647813,-1.0255747281748804,9.339937101784075,79.389,18.73137755946016,3.04494810171606,0.8039678444893169,77.175,-41.826,31.298380197223324,0.2070551486854177,-1.2931636850768533,3048.48199190326,2.2476132469535077,0.1909813582476683,0.1940027130907414,0.1995385148287058,0.1995645143417577,3151.583701482179,-0.0211900102362567,0.1652975475470129,0.3159933837595083,0.1962228783090579,0.1962619385677904,2.0391522999686007,-0.3540628453307291,0.148782647708607,0.1992818908791424,16.972762685062015,47.46829750690407,22.87798342935113,0.1959265011407873,0.1844749929994963,0.1846995765922764
311,-78.148,19.62335754734603,50.879707728043904,-1.0296757821253304,9.41504771805148,76.142,18.9252793677576,3.004192798783347,0.7878419301534786,76.855,-42.559,31.616968289708733,0.2064142965167063,-1.29680389862946,3040.894204323009,2.2510487033069704,0.2035593874565527,0.1986883942406588,0.2029237077507668,0.2029444168612233,3131.4593649687445,-0.0196141069719008,0.1708920881665259,0.3197567529810323,0.1974047556339854,0.1974388414854704,2.039897752785561,-0.3492311520314741,0.1510171074584925,0.203954723673323,19.46646237155084,50.27390385647813,18.73137755946016,0.2066974922099315,0.1995385148287058,0.1962228783090579
312,-76.741,19.879312730584008,51.39335976109151,-1.0405253920629884,11.44788342551442,72.808,18.92617442327951,3.12902835880694,0.8696472124319915,77.313,-42.779,31.899915300661718,0.1977055403849707,-1.3156301576151033,3052.049425300629,2.22697732591183,0.2021003288733779,0.1974242872559508,0.2024949310042572,0.2025171030841046,3153.833361966086,-0.0452884398771503,0.1686986391054641,0.3215602800080158,0.1986473656733581,0.1986779400238633,2.0142489866340645,-0.3371043371618419,0.1532535802738368,0.2050896315263395,19.62335754734603,50.879707728043904,18.9252793677576,0.2127279470326016,0.2029237077507668,0.1974047556339854
313,-75.875,18.62516369848641,48.92680682771479,-1.0371478338903464,9.607400962485674,73.797,18.19054942028278,3.113127141117556,0.8504913990244041,71.852,-40.323,29.734872503174483,0.2017868068809216,-1.2930433861495825,3053.16624506856,2.2407961429394945,0.1879076690029925,0.1771849932559275,0.1902550803955831,0.190287457748786,3150.885974051721,-0.0419344633563301,0.155688468268931,0.3084352318157765,0.1900118455236698,0.1900630209264574,2.050369030653629,-0.3534257125496851,0.1461845611459684,0.1815331428163951,19.879312730584008,51.39335976109151,18.92617442327951,0.2133949323769336,0.2024949310042572,0.1986473656733581
314,-70.778,17.55321664642332,47.091421019780114,-1.0521897328703964,9.606898731080484,76.285,17.546278014183237,3.091748431191306,0.8235652282001431,68.019,-37.044,28.06970750167264,0.2031582998134575,-1.2848287713796982,3073.2367620191594,2.2441604413929523,0.1991265927249346,0.174046140904666,0.1963568340758811,0.1963722599409016,3183.48787461548,-0.0493137530715526,0.168594259379294,0.2978224032200002,0.2047719159658353,0.2047931005652807,2.069069442021769,-0.3647657624207783,0.1673086412019874,0.1712665671432271,18.62516369848641,48.92680682771479,18.19054942028278,0.2008472427278279,0.1902550803955831,0.1900118455236698
315,-71.236,15.121602537902197,44.34698550199976,-0.8233752135194914,10.563319255133592,103.07,20.59333998000613,4.886997199772756,1.470244311525244,68.886,-37.972,26.313044743775755,0.3423954703018917,-1.0282011756655838,2945.201537259218,2.146300262842374,0.1902030166987009,0.1704862662056606,0.1870850496605492,0.1871109940009147,3046.4964956785543,0.0056044850108333,0.1617732706766288,0.2795964363324223,0.2009232740027539,0.2009557759515302,1.9828692402428647,-0.3210786208201768,0.1662972409979013,0.1670517104336842,17.55321664642332,47.091421019780114,17.546278014183237,0.2085270435427121,0.1963568340758811,0.2047719159658353
1,-3.966,1.840441644474236,1.6977143572429685,-0.7270107849640421,17.382964008681363,11.453,2.49890744615362,15.24435716281539,3.2717043265896453,5.565,-4.656,1.411205220645155,0.1404303299050035,-0.0615682557251235,2723.299420200724,1.660206195296137,0.0526507401946995,0.053409449813026,0.0739413768892824,0.0762039941255665,2735.747069992069,-0.0071912727435295,0.051762527450279,0.0398741006813118,0.0756605032099058,0.0789399086769779,1.6524172721960029,-0.0249552108038066,0.0521080706629818,0.0482337822945503,0.0,0.0,0.0,0.0,0.0,0.0
2,-3.966,1.840441644474236,1.6977143572429685,-0.7270107849640421,17.382964008681363,11.453,2.49890744615362,15.24435716281539,3.2717043265896453,5.565,-4.656,1.411205220645155,0.1404303299050035,-0.0615682557251235,2723.299420200724,1.660206195296137,0.0526507401946995,0.053409449813026,0.0739413768892824,0.0762039941255665,2735.747069992069,-0.0071912727435295,0.051762527450279,0.0398741006813118,0.0756605032099058,0.0789399086769779,1.6524172721960029,-0.0249552108038066,0.0521080706629818,0.0482337822945503,1.840441644474236,1.6977143572429685,2.49890744615362,0.0752738716017187,0.0739413768892824,0.0756605032099058
3,-5.534,2.453194731257208,2.6110614020847667,-0.6375187264269497,19.43903393741536,19.054,4.493768726617257,14.662552901658698,3.2184378637336164,7.866,-6.462,2.128587166045071,0.2212478254767747,-0.3586106316195363,2683.7782581482097,1.6437951434614684,0.0530651187829314,0.0693307710931848,0.0799633755000761,0.0806405450094634,2737.6211749083413,-0.0006633698092612,0.051538450911219,0.0531632458392088,0.0854537381368408,0.0864705653994901,1.6376941055832448,0.0019910543520374,0.0523640807659379,0.0629728529185547,1.840441644474236,1.6977143572429685,2.49890744615362,0.0752738716017187,0.0739413768892824,0.0756605032099058
4,-5.957,2.8981477607529538,3.135445715424465,-0.5731635669127324,19.827604793973755,23.878,5.502980316661475,16.238031008689124,3.3433380582427987,10.008,-7.13,2.729129436348442,0.2940296263775808,-0.472156974608835,2775.5040752421387,1.6532970964943523,0.0548788123789825,0.0625412046276468,0.0813685087761408,0.0815142031472454,2847.055639306933,-0.0827685902775847,0.0535778166766267,0.060170920148918,0.0881801270100037,0.0884089144786601,1.6488203019205183,-0.0747813302527567,0.054000340085897,0.0554068178692627,2.453194731257208,2.6110614020847667,4.493768726617257,0.0832037772681356,0.0799633755000761,0.0854537381368408
5,-5.408,2.4902819908677376,2.8576356286864173,-0.7216176935826666,18.487808097451808,20.085,5.485744006714149,15.559109717935693,3.2650600748567014,10.688,-6.707,2.8076553873948997,0.219666160774544,-0.5638370167097051,2774.5923494124404,1.6478307340428733,0.0531556677214521,0.0623211928139224,0.0800375080247519,0.0814500424240186,2838.3578553282614,-0.0702317557504685,0.0514090652771676,0.0584896892154638,0.0867407288621782,0.0890458848998494,1.6360832001038743,-0.06245362838167,0.051897973148547,0.0547131950502487,2.8981477607529538,3.135445715424465,5.502980316661475,0.0841566363245429,0.0813685087761408,0.0881801270100037
6,-5.159,2.703387506833111,2.8272448535284798,-0.6704670215264845,19.48100316988909,22.321,5.462533503164743,15.26719604915281,3.227850830927148,11.036,-7.327,3.0573179855191026,0.285466340142098,-0.6066092704003871,2785.0731549689035,1.657605797795778,0.0551470713149848,0.0606019934726164,0.080289408426475,0.0810990642798385,2854.684818799198,-0.0876429602940477,0.053448969617502,0.0592978041019001,0.0860965875233817,0.0871347666007376,1.6445989051199017,-0.0776037535048436,0.0538516322908682,0.0521146981988662,2.4902819908677376,2.8576356286864173,5.485744006714149,0.0829051991714485,0.0800375080247519,0.0867407288621782
7,-4.89,2.8435661162205497,2.823831451853549,-0.6323090183256084,18.074325520629166,22.92,5.542039099832395,14.331820936117971,3.1087531492545306,11.658,-7.024,3.243155046832056,0.3175563513120718,-0.6389065078798661,2769.6178543666483,1.6543138533008157,0.0565166021551649,0.061468314933302,0.0818028109544858,0.0825337473659731,2858.6986185255782,-0.0886118679687258,0.0547537726672459,0.0596292148613306,0.0876916568118806,0.0888013951805184,1.6433879864332714,-0.0763273956593244,0.0551150170625455,0.0521161635311533,2.703387506833111,2.8272448535284798,5.462533503164743,0.0832203595221583,0.080289408426475,0.0860965875233817
8,-5.411,3.0080414512183107,2.876921228874897,-0.6263793546254375,17.884114897573106,23.758,5.664988987451117,13.636324119017388,3.01573049339921,12.804,-7.254,3.464511557156063,0.3402594292073584,-0.6534452083381432,2753.0813534103145,1.6479313089088947,0.0570555843604378,0.0639590648355624,0.0820304339359368,0.0822608829658541,2853.015204295041,-0.0606121045372442,0.0552174903153052,0.0608468102253462,0.0880478034361703,0.0883588073973896,1.6322553253108385,-0.0478917472311579,0.055612090216643,0.0545551116142396,2.8435661162205497,2.823831451853549,5.542039099832395,0.0846630104144085,0.0818028109544858,0.0876916568118806
9,-4.621,2.9628131517999385,2.467008635052906,-0.1759765963192228,17.512921993625,25.026,5.431279028552545,13.217371632424506,2.960123895974058,11.341,-8.761,3.5478682307877043,0.3672210691316382,-0.685103044582914,2772.2714845786386,1.643043625016945,0.0579978508420546,0.0680212031524089,0.0836074394955342,0.0841900834187538,2861.263807160597,-0.0493819035062205,0.0560996612324795,0.0598197661995477,0.0877545067853901,0.0887722807765615,1.6254764364275225,-0.0409587830741632,0.0564368990138254,0.0586780540330886,3.0080414512183107,2.876921228874897,5.664988987451117,0.0850277684754638,0.0820304339359368,0.0880478034361703
10,-4.639,3.0841456746396467,2.510420356614922,-0.2038334484543402,16.956347226172245,26.313,5.506172672307192,12.998256331267344,2.9298198151736115,11.997,-8.999,3.7868857713449895,0.3917243450227778,-0.7242730616003445,2775.024381263388,1.639796949461764,0.0563165109336053,0.0691749624894748,0.0827088694249592,0.0832646254028954,2862.735421064697,-0.0418565407661445,0.0545179943521737,0.0612447067603867,0.0872682521529518,0.0880324513376248,1.6233807770016275,-0.0354202107027566,0.054815819822082,0.0604305615965144,2.9628131517999385,2.467008635052906,5.431279028552545,0.0864510725623592,0.0836074394955342,0.0877545067853901
11,-4.426,3.158945443696189,2.5326462258149425,-0.1944623145718016,17.44214712233374,25.019,5.4893264790577785,12.92641515222482,2.9285677385002957,11.787,-8.952,3.8857611732974537,0.4135549703718691,-0.7203095855062203,2797.621756900832,1.649468385975353,0.0548012531840168,0.0673972171968452,0.0803060414270711,0.0806374430406927,2903.034963811056,-0.0765725850213031,0.0529454960009659,0.0613949262262377,0.085171756035168,0.0856198140004712,1.6357569674146115,-0.0682041906059988,0.0532015108803601,0.0583131210432342,3.0841456746396467,2.510420356614922,5.506172672307192,0.0856699564841724,0.0827088694249592,0.0872682521529518
12,-4.157,3.298163329026701,2.568121784643518,-0.1904535052239726,16.902455824447745,26.644,5.579946799256831,12.222019475975102,2.82137595445036,12.828,-10.466,4.09206255341724,0.4245410662228507,-0.7141037689479819,2818.75336876958,1.6484504502560502,0.0535344052618638,0.0649632976173111,0.0808402613010237,0.0810636823022099,2923.418014496469,-0.0940015182897205,0.0514710344108364,0.0626807014818911,0.0858921704515012,0.086186209880993,1.6384568916247315,-0.0833696029754093,0.0518080061378808,0.0553747323645307,3.158945443696189,2.5326462258149425,5.4893264790577785,0.0832294619702805,0.0803060414270711,0.085171756035168
13,-3.258,3.1106622378434383,2.302083376530124,-0.1173218657699335,15.852342574771896,26.165,5.170199373218568,12.602746062511256,2.9004902867260194,13.28,-7.509,3.891968233808677,0.4075518899568254,-0.8092863104666139,2792.18383095692,1.6675169874434144,0.0582728756543227,0.0664912369290439,0.0848944877334346,0.0880354966172962,2864.150797008539,-0.091206322049803,0.0563736122740445,0.0610336164089598,0.0892675790043644,0.094439079099263,1.6516500799616969,-0.0974109956368661,0.0566521901099647,0.0564071302337862,3.298163329026701,2.568121784643518,5.579946799256831,0.0837999509026904,0.0808402613010237,0.0858921704515012
14,-3.127,3.2112058109642017,2.2917024588892487,-0.1837216528237806,15.96523557354087,26.133,5.215242495726338,12.25462648372689,2.849437860823952,13.804,-8.109,4.098368426070096,0.425433052388866,-0.8106282844077488,2771.6881435008445,1.6626071743530768,0.0587160901432037,0.0668495586193919,0.0845796348735943,0.0865560017400158,2856.010557495764,-0.0751486922518367,0.0566451563159749,0.0617813650518333,0.0889405749193792,0.09166375256216,1.6506603031627194,-0.08501515128436,0.0570344615602937,0.0561876198869553,3.1106622378434383,2.302083376530124,5.170199373218568,0.0879298105926163,0.0848944877334346,0.0892675790043644
15,-3.276,3.2965001412271064,2.3034031969878326,-0.1446689929727576,15.368014811094785,26.071,5.2970217655171234,11.86027364453099,2.792671123765067,14.644,-8.204,4.235640532354934,0.442167395835113,-0.8007556627128021,2782.618374761048,1.661227805368964,0.0581490428795298,0.0672651875443615,0.0836454892080844,0.0844190482588951,2873.6241919056447,-0.0659120823706561,0.0559299011687526,0.0626341528771199,0.0881544988651265,0.0893056670275778,1.6446923601350452,-0.0695700668613874,0.0562851322724894,0.0560517407124966,3.2112058109642017,2.2917024588892487,5.215242495726338,0.0882458366201869,0.0845796348735943,0.0889405749193792
16,-3.34,3.403806509069536,2.3234541925521897,-0.1518967654229266,15.26064535552234,25.268,5.360821471230993,11.3946307308305,2.721367187280709,14.658,-8.335,4.3755463947733535,0.4505146766446982,-0.8086313381956272,2766.088183318548,1.68185540250278,0.057238894537504,0.0677955954699118,0.0817848923225634,0.0819735038604964,2875.186281840094,-0.0733744251013918,0.0547496218009928,0.0630847977448144,0.0869381910003874,0.0872071272650407,1.6657491399813027,-0.0749520176132858,0.0554978208263717,0.0568567506619787,3.2965001412271064,2.3034031969878326,5.2970217655171234,0.087011885267859,0.0836454892080844,0.0881544988651265
17,-3.362,3.4768947495679123,2.3612853173482087,-0.087398972154161,14.895952151278106,26.901,5.392784080276574,11.124714919759096,2.6827939184831955,14.959,-8.019,4.516596127405121,0.4526739208659625,-0.8048089069777946,2818.878942241325,1.6859429860022563,0.0572403801583632,0.0680745841749676,0.0824436194674738,0.0826718908510682,2934.208024409025,-0.0952506137854929,0.054560327942476,0.0637491566910645,0.087644526311552,0.0879299423697636,1.679334192138128,-0.1005481975604024,0.0553327820654057,0.0564238484959496,3.403806509069536,2.3234541925521897,5.360821471230993,0.0853963186019051,0.0817848923225634,0.0869381910003874
18,-3.196,3.606957247888812,2.4023345522415527,-0.0628956822069226,15.092508694038033,27.698,5.553876064606561,11.758618254644857,2.772122549473358,16.341,-8.5,4.715557516514393,0.4680358422816215,-0.8089909643486544,2847.5041071376613,1.6836978305193673,0.0575815618477356,0.0675293524634197,0.0837095832951653,0.0837995216233304,2965.7166887610647,-0.1121785338992802,0.0551413983005626,0.0649212742321737,0.0890063174811683,0.0891001193387266,1.6871797747451438,-0.1152519538725756,0.0559819413260366,0.0562045807258025,3.4768947495679123,2.3612853173482087,5.392784080276574,0.0862547548728403,0.0824436194674738,0.087644526311552
19,-2.957,3.8132843343547687,2.479414520423784,-0.0374825150420554,15.648645566741903,29.711,5.752152975324029,11.484314345821687,2.7390916622090824,17.207,-8.74,4.977362546860157,0.4638594204398562,-0.8318398221300294,3067.9284245384315,1.673123806122447,0.0601758656471015,0.0675413459329254,0.0877065980853853,0.0877745533038523,3144.661639805679,-0.2354436947728354,0.0576209786915468,0.0674984855413178,0.0936236578403623,0.0937084314056926,1.6838328159057008,-0.222780590218989,0.0584977089007344,0.0559389944072236,3.606957247888812,2.4023345522415527,5.553876064606561,0.0872739883210797,0.0837095832951653,0.0890063174811683
20,-3.327,3.929693616754341,2.532021521139136,-0.0391424380052156,14.909305235302226,30.134,5.829212609658248,10.83904273981798,2.6433247586561626,17.39,-9.468,5.126066396045694,0.478994777221297,-0.8212251716963319,3209.816531868624,1.7282891714707185,0.0619004358082286,0.0693558378446342,0.089645170953179,0.0896990617640369,3298.7207422588126,-0.3218868705774978,0.0592647596549387,0.0647108421244481,0.0960415750164407,0.0961003217078333,1.7587098571715232,-0.3072585791612426,0.0602402924296486,0.0585524910215466,3.8132843343547687,2.479414520423784,5.752152975324029,0.0915058217209311,0.0877065980853853,0.0936236578403623
21,-5.165,3.4952816459941154,4.0717108207044745,-0.3292459029300616,17.09739942626186,32.084,7.06924437551437,13.224068917828088,2.962114048840339,16.101,-8.79,4.701664432389181,0.478937955996952,-0.7281061774137618,3217.685066617013,1.727918556667823,0.0569955276587464,0.0680236453871943,0.0876694886478882,0.0899424001919997,3293.5437831397585,-0.3494379778500421,0.0546133574914348,0.0710667647473874,0.0994370980206745,0.1030503284428473,1.7384100023049107,-0.3144487300789316,0.0554619954469541,0.0588444444429575,3.929693616754341,2.532021521139136,5.829212609658248,0.0934563381750278,0.089645170953179,0.0960415750164407
22,-4.863,3.5276633204079983,4.019788999134682,-0.3599386584001238,17.405732813321183,33.263,6.875986233942631,12.935743870727151,2.9225691158112257,17.419,-9.455,4.803107508933079,0.4814121165667057,-0.7437459487372111,3214.3960765130205,1.7239231569232252,0.0571453750141048,0.0679153291894077,0.0878930391750351,0.0894859525833197,3296.941878595348,-0.3619383459171771,0.0548508467552324,0.0704345801054166,0.0993184968101973,0.1014016736180378,1.735694574317423,-0.3225018140510633,0.0557408267635633,0.0594149688716746,3.4952816459941154,4.0717108207044745,7.06924437551437,0.0909549578732341,0.0876694886478882,0.0994370980206745
23,-5.094,3.6023399311416244,4.031862125680418,-0.4086946661013826,16.504541729487997,32.69,6.862253814276133,12.21582149467921,2.820684298897612,17.233,-8.977,4.94453192042529,0.4868006435737489,-0.754513160753358,3241.217256498193,1.7455176563404886,0.0585695252455284,0.067150596664025,0.0882524932198471,0.088847396479127,3329.4714741101297,-0.3939583740904444,0.0562088726021426,0.0707361970804301,0.1000861412220942,0.1009364431712724,1.7687985057343898,-0.3563614924341566,0.0572079071045372,0.0586050194330188,3.5276633204079983,4.019788999134682,6.875986233942631,0.0913567990997656,0.0878930391750351,0.0993184968101973
24,-5.068,3.7004543169609447,4.047518780860223,-0.4268057110201337,16.901012456181544,32.714,6.909953552408141,12.08635790523567,2.797972676507308,16.97,-9.235,5.08771897323315,0.4999528371989545,-0.7628567924893566,3199.347348236367,1.704818060858463,0.0606784955935689,0.0685787827058103,0.0901321574308385,0.0903314479535201,3288.454864045166,-0.3393416532327329,0.0582782557507065,0.0712127825316788,0.1016996280229807,0.1019507656458587,1.721872080239126,-0.3040779635683754,0.0593604709163439,0.0602068734208766,3.6023399311416244,4.031862125680418,6.862253814276133,0.0914661150291258,0.0882524932198471,0.1000861412220942
25,-5.555,3.774689500789549,4.053169943628568,-0.4625044493359449,17.01313731647805,32.581,6.826888973340252,12.14512435183075,2.800705315634939,17.306,-8.814,5.182896525067586,0.4915763334098834,-0.8031408321467826,3179.378783023185,1.7046274445178156,0.0615235817679463,0.0679468360028033,0.0900822116157429,0.0902216674913493,3270.27032347898,-0.3268660768173915,0.0591929003508515,0.0707415052443595,0.1017197075170909,0.1018867636044861,1.718330770293189,-0.2899194037807345,0.0601912193622459,0.0596449777596922,3.7004543169609447,4.047518780860223,6.909953552408141,0.0935878516417722,0.0901321574308385,0.1016996280229807
26,-5.111,3.8564928427740015,4.068169037646896,-0.4724954243207522,16.278536893095012,33.4,6.896885664692271,11.317786923007835,2.6843816279797053,17.591,-9.765,5.330768900219985,0.5099466391397617,-0.7648910658815233,3168.2476799177957,1.7031252063309552,0.0614181292847485,0.069427640964647,0.089604626020173,0.0896560210182745,3259.751919886191,-0.3198141113708947,0.0589367086780856,0.071233367517724,0.1013544565297717,0.1014048627630714,1.7151314830329414,-0.2841809688325895,0.0599613508273131,0.0609772188313237,3.774689500789549,4.053169943628568,6.826888973340252,0.0933918444219632,0.0900822116157429,0.1017197075170909
27,-4.914,3.910061230440713,4.058356522942429,-0.5111430539061796,16.208792463664597,32.792,6.85866089596307,11.23314446959368,2.673306449790637,19.391,-9.346,5.3673785491304855,0.5076092042846689,-0.781266776292262,3177.093708462849,1.6971534088586018,0.0600333496601698,0.0705166604944387,0.0890242515746157,0.0891879154278316,3265.066198710173,-0.319499968340129,0.0574065727266451,0.0713907747085748,0.1012832932633499,0.1014777932442,1.7055820094139,-0.2815454371195409,0.0585599702482866,0.0621961694722839,3.8564928427740015,4.068169037646896,6.896885664692271,0.0930058166659324,0.089604626020173,0.1013544565297717
28,-5.214,4.026787018546213,4.105042984922674,-0.5300882796369977,15.512217144357123,34.096,6.911033956706972,10.865822069930022,2.6147668626741494,19.193,-9.097,5.563747306098911,0.5121352779143842,-0.786212177632347,3157.235090935777,1.697153673148853,0.0590979662451916,0.0683314261554158,0.0888562829661126,0.0889123306945928,3245.2004154610986,-0.3007895920379088,0.0566052919528911,0.0724402629530032,0.1013164342310154,0.1013673514023552,1.7012296584499182,-0.2643389568363504,0.0576904409222162,0.0606193004455952,3.910061230440713,4.058356522942429,6.85866089596307,0.0925376049204019,0.0890242515746157,0.1012832932633499
29,-4.52,4.084926679586562,4.091428388700874,-0.5588285952923746,15.611356710564127,32.584,6.8758139349433804,10.635921775213976,2.582722583103497,18.731,-9.675,5.639882255729011,0.511771801331696,-0.8015806796768876,3170.444492355684,1.694948921309267,0.0597575333767144,0.072125849961206,0.0901597147160124,0.0902231473544745,3266.168029359681,-0.3187001650245051,0.0571549973437895,0.0724057612974438,0.1028571987903659,0.1029219139986084,1.7055795265466691,-0.2800376904516753,0.058419525121437,0.0647899920333864,4.026787018546213,4.105042984922674,6.911033956706972,0.0920256425031392,0.0888562829661126,0.1013164342310154
30,-4.684,4.167029520477058,4.111894426170726,-0.5703588560815422,15.408221837511665,33.724,6.886911378185324,10.496145471639094,2.5608879359827035,21.464,-10.092,5.789935070702001,0.516636422352148,-0.7889309061693783,3143.4735403746017,1.68285228797139,0.0611487578119835,0.0702706493685842,0.0906667867316832,0.0907476566159425,3234.524716354421,-0.2950607070482105,0.0585425305831433,0.072963762284692,0.1034491170839589,0.1035393992112948,1.6891473719134102,-0.2611717156733075,0.0598652516772353,0.0630141616271149,4.084926679586562,4.091428388700874,6.8758139349433804,0.0934554009280064,0.0901597147160124,0.1028571987903659
31,-5.423,4.212361052792134,4.10694947144353,-0.573171215735798,15.210537306642705,35.165,6.923941843928146,10.370277882372346,2.550781779161764,22.176,-10.6,5.860978671509555,0.5134903893887478,-0.7784655856644429,3206.7145835806905,1.7299852575286352,0.0629970908323749,0.0720443391957673,0.0922101018027999,0.0922789972745632,3293.765355868672,-0.3660726438034712,0.0603596199616543,0.0732947630095059,0.1048572601294468,0.1049351055306993,1.7435205490435302,-0.3313210015905926,0.0615456252930186,0.0646460944127863,4.167029520477058,4.111894426170726,6.886911378185324,0.0939784957778641,0.0906667867316832,0.1034491170839589
32,-4.711,4.309374547737004,4.150107036648775,-0.6179089749987003,14.596887928877978,34.12,6.962364011163415,10.0079296313417,2.4955160153042204,20.425,-9.558,5.999451423556809,0.5256109029198115,-0.7870686786906971,3149.1912714265045,1.6911625821920266,0.0625580974004942,0.0714813108667728,0.0911364753432924,0.0912267636485727,3237.246715172161,-0.2935510835224379,0.0599194348667371,0.0738773657248616,0.1043589869866979,0.1044632471973726,1.686190916842948,-0.2581645066239438,0.0611250103534675,0.064333531540902,4.212361052792134,4.10694947144353,6.923941843928146,0.0955041595693224,0.0922101018027999,0.1048572601294468
33,-4.66,4.132788168511791,2.860830336082816,-0.1444050747236844,13.932262830838898,34.876,6.430377155908351,9.784373957716152,2.481667908440731,19.478,-9.992,5.713553595445754,0.4935621786103386,-0.8037057578968616,2780.1004192900223,1.6726568654557297,0.0600818901384035,0.0703584292202181,0.0875987272584426,0.0884261992268698,2890.3573464391047,-0.0508868494973049,0.0573621632514768,0.0701412388443948,0.0967583548794207,0.0981411008598148,1.6270680979685566,-0.0467537720795226,0.0582840184618225,0.0628495585611066,4.309374547737004,4.150107036648775,6.962364011163415,0.0945521988381262,0.0911364753432924,0.1043589869866979
34,-4.637,4.258049918177947,2.9255305207030124,-0.2000182686645528,14.742081653069604,34.505,6.492797689475189,10.462236537820996,2.577336755589303,21.086,-10.705,5.939532759609806,0.4968443794018233,-0.8333949592948362,2791.5313937404035,1.6737702505692926,0.062505090646529,0.0711737717514921,0.089950923906305,0.0905910570754606,2909.0775396087547,-0.0654147103168733,0.060141913124524,0.0712963502282412,0.0994984157321367,0.1003394615347279,1.6366468317909906,-0.0556054114386839,0.061212688755482,0.0644748448313827,4.132788168511791,2.860830336082816,6.430377155908351,0.0908821812234671,0.0875987272584426,0.0967583548794207
35,-4.487,4.365043893172522,2.925437003325843,-0.2040193839285962,14.47398463875648,35.744,6.509907872629713,10.141327897490472,2.5241733119866527,21.653,-12.206,6.131345211438275,0.4971988998297685,-0.8357899511312614,2744.934458321215,1.6664716279006937,0.0629332953001363,0.070149131437773,0.0898542009352438,0.0903293981654826,2865.153536123742,-0.0308434655585015,0.0603883037100631,0.0716626066289985,0.0997256579988472,0.100376906028153,1.6261623638201368,-0.0237965044876485,0.0616046898993551,0.0625541666007713,4.258049918177947,2.9255305207030124,6.492797689475189,0.0933654741158506,0.089950923906305,0.0994984157321367
36,-4.201,4.516109003506655,2.9391688272195893,-0.2190344591326116,11.775243984998635,32.627,6.46084496301125,9.77233147857618,2.4736424650926456,19.658,-10.014,6.275903493167057,0.4778065052190784,-0.9177894499250954,2685.833770445599,1.66601421867757,0.0602521366585634,0.0718312415094722,0.0898088343136508,0.089984457294111,2803.6005143729203,0.0294571699901814,0.0576017096612732,0.0716641093303688,0.1003581070995897,0.1005800183187282,1.60771894417363,0.0283794015624882,0.0588733554883796,0.0640646971000709,4.365043893172522,2.925437003325843,6.509907872629713,0.0933361570463795,0.0898542009352438,0.0997256579988472
37,-4.65,4.49481793712317,2.9600854809026567,-0.2211936818160489,14.321139104301237,34.569,6.554560303306331,9.80842931048436,2.475163311035286,21.473,-10.409,6.349033345514736,0.4912142056867848,-0.8853798528365266,2819.785651007634,1.6619257156792753,0.0574085918013435,0.0690960474985832,0.0870214136932978,0.0870650325249229,2951.805352692744,-0.1017115021795102,0.0545130015071486,0.072394866803086,0.0975890078338748,0.0976315096582605,1.6255700465349237,-0.0840699072884386,0.055995946686886,0.0617280391532666,4.516109003506655,2.9391688272195893,6.46084496301125,0.0932381799481377,0.0898088343136508,0.1003581070995897
